,ActualNumberQuarters,ActualNumberofCore,ActualStartQuarter,EnrollmentType,JobType,PreferedMajor,PreferedNumberQuarters,PreferedNumberofCore,PreferedSchool,PreferedStartQuarter,englishSequenceBreak,mathSequenceBreak,Rating,ActualSummerPref_no,ActualSummerPref_yes,SummerPref_no,SummerPref_yes
3811,17,1.0,2,0,2,12,7,6.0,0,4,93.0,17.0,2,0,1,0,1
3812,7,0.0,0,1,2,6,14,1.0,8,2,32.0,4.0,0,1,0,1,0
3813,26,5.0,2,1,2,9,20,1.0,8,6,37.0,53.0,1,0,1,0,1
3814,8,4.0,0,1,2,6,14,5.0,1,4,74.0,54.0,2,1,0,1,0
3815,1,2.0,4,0,1,4,15,6.0,5,6,71.0,54.0,2,0,1,0,1
3816,14,0.0,2,0,1,0,30,6.0,4,0,62.0,88.0,3,1,0,1,0
3817,17,0.0,5,1,2,4,28,5.0,2,0,39.0,87.0,2,1,0,1,0
3818,20,6.0,4,1,0,4,7,3.0,8,2,35.0,81.0,2,0,1,0,1
3819,21,6.0,5,1,2,12,11,3.0,5,2,40.0,23.0,0,0,1,0,1
3820,15,1.0,0,0,2,0,23,1.0,8,2,73.0,7.0,1,1,0,1,0
3821,11,7.0,0,0,1,6,22,3.0,6,4,90.0,12.0,2,1,0,1,0
3822,30,7.0,2,1,2,8,3,3.0,4,4,95.0,73.0,3,0,1,0,1
3823,1,2.0,4,0,1,8,25,1.0,5,4,73.0,80.0,4,1,0,1,0
3824,9,1.0,2,0,1,9,25,3.0,0,2,70.0,20.0,3,0,1,0,1
3825,8,1.0,4,1,1,9,2,5.0,5,0,87.0,76.0,5,1,0,1,0
3826,20,6.0,4,0,0,8,23,2.0,8,2,62.0,79.0,3,0,1,0,1
3827,12,2.0,5,0,2,0,12,1.0,2,6,86.0,54.0,3,0,1,0,1
3828,11,1.0,5,0,2,10,18,6.0,8,0,74.0,41.0,2,1,0,1,0
3829,5,2.0,5,0,2,0,11,2.0,2,0,41.0,48.0,3,0,1,0,1
3830,25,2.0,4,1,2,6,21,5.0,5,0,89.0,55.0,4,0,1,0,1
3831,2,0.0,5,1,2,9,27,5.0,1,6,57.0,56.0,2,0,1,0,1
3832,26,6.0,2,0,0,3,7,2.0,3,0,73.0,99.0,4,0,1,0,1
3833,17,1.0,5,1,1,9,7,5.0,0,2,34.0,66.0,1,1,0,1,0
3834,6,4.0,5,1,1,4,18,4.0,6,0,32.0,41.0,1,1,0,1,0
3835,3,1.0,2,0,2,8,15,3.0,3,2,100.0,74.0,3,1,0,1,0
3836,27,2.0,5,0,0,3,15,4.0,5,2,30.0,95.0,3,1,0,1,0
3837,27,1.0,5,0,1,10,19,2.0,7,4,40.0,15.0,0,1,0,1,0
3838,23,4.0,5,0,0,8,30,4.0,0,4,93.0,9.0,2,0,1,0,1
3839,13,1.0,0,0,0,4,1,6.0,6,2,99.0,78.0,3,1,0,1,0
3840,23,4.0,0,1,1,6,4,2.0,1,4,77.0,28.0,2,0,1,0,1
3841,12,4.0,0,1,1,9,2,3.0,5,0,63.0,20.0,1,0,1,0,1
3842,16,6.0,2,1,2,3,11,2.0,8,6,39.0,94.0,3,0,1,0,1
3843,18,0.0,4,0,2,12,24,6.0,7,4,95.0,91.0,5,0,1,0,1
3844,26,1.0,5,0,1,6,13,4.0,6,6,41.0,78.0,3,0,1,0,1
3845,14,2.0,5,0,1,9,24,3.0,2,2,52.0,63.0,2,0,1,0,1
3846,23,5.0,2,1,2,3,7,6.0,1,6,37.0,3.0,0,1,0,1,0
3847,1,2.0,5,1,2,8,5,5.0,4,0,75.0,36.0,2,0,1,0,1
3848,9,7.0,4,0,2,8,28,5.0,5,6,91.0,45.0,3,0,1,0,1
3849,9,1.0,5,1,0,0,14,6.0,3,4,74.0,5.0,3,0,1,0,1
3850,16,2.0,5,0,2,10,19,3.0,1,2,80.0,86.0,4,1,0,1,0
3851,17,3.0,0,0,2,4,28,5.0,3,0,55.0,6.0,0,1,0,1,0
3852,3,7.0,2,1,1,3,28,4.0,6,6,64.0,57.0,2,0,1,0,1
3853,29,4.0,4,1,0,3,8,1.0,5,6,99.0,47.0,3,1,0,1,0
3854,7,4.0,2,0,1,10,21,1.0,1,2,39.0,48.0,1,1,0,1,0
3855,21,5.0,2,0,0,10,4,5.0,2,0,30.0,70.0,2,0,1,0,1
3856,25,5.0,5,1,1,4,14,2.0,6,2,45.0,29.0,0,1,0,1,0
3857,20,1.0,5,1,0,6,30,3.0,7,6,76.0,67.0,3,0,1,0,1
3858,16,5.0,0,1,1,4,26,2.0,5,4,76.0,14.0,1,0,1,0,1
3859,30,3.0,4,0,1,12,27,5.0,3,6,75.0,52.0,3,1,0,1,0
3860,18,5.0,2,0,2,8,23,5.0,5,0,71.0,69.0,3,0,1,0,1
3861,15,5.0,0,1,1,0,3,3.0,8,2,68.0,99.0,3,1,0,1,0
3862,14,7.0,5,1,1,4,7,1.0,8,6,79.0,24.0,2,0,1,0,1
3863,8,1.0,2,0,0,9,10,2.0,7,6,97.0,25.0,2,1,0,1,0
3864,8,2.0,5,0,0,0,6,2.0,0,2,65.0,3.0,3,1,0,1,0
3865,25,6.0,4,0,1,10,12,5.0,3,0,42.0,76.0,2,1,0,1,0
3866,13,0.0,2,1,2,12,21,6.0,8,2,35.0,95.0,3,0,1,0,1
3867,24,2.0,0,0,0,6,18,3.0,3,0,91.0,79.0,5,0,1,0,1
3868,28,1.0,5,1,1,10,18,2.0,6,0,75.0,4.0,3,1,0,1,0
3869,26,1.0,4,0,0,9,25,6.0,6,2,87.0,52.0,3,1,0,1,0
3870,11,5.0,2,0,2,6,7,3.0,3,6,32.0,72.0,2,0,1,0,1
3871,26,7.0,0,1,0,0,16,6.0,6,2,40.0,89.0,2,1,0,1,0
3872,2,5.0,0,1,0,8,10,2.0,7,0,93.0,89.0,5,1,0,1,0
3873,17,2.0,5,0,0,0,1,5.0,6,4,32.0,43.0,3,0,1,0,1
3874,27,4.0,0,1,2,0,19,4.0,7,6,43.0,29.0,0,1,0,1,0
3875,1,4.0,4,0,1,12,30,1.0,8,4,85.0,73.0,5,0,1,0,1
3876,4,6.0,0,0,0,10,28,3.0,1,6,58.0,70.0,3,0,1,0,1
3877,21,6.0,0,0,0,4,23,6.0,3,4,97.0,30.0,3,1,0,1,0
3878,30,2.0,0,1,2,8,4,5.0,7,4,97.0,41.0,3,1,0,1,0
3879,30,2.0,4,0,1,12,29,3.0,8,6,70.0,90.0,3,0,1,0,1
3880,21,5.0,4,0,1,0,28,5.0,2,0,32.0,12.0,0,0,1,0,1
3881,14,0.0,2,0,1,3,19,5.0,8,2,98.0,92.0,5,0,1,0,1
3882,1,6.0,5,1,0,6,11,3.0,6,6,40.0,5.0,0,1,0,1,0
3883,1,0.0,0,1,0,3,28,6.0,6,6,83.0,71.0,4,1,0,1,0
3884,22,0.0,2,0,2,9,22,6.0,8,4,75.0,10.0,1,0,1,0,1
3885,24,6.0,0,0,1,12,28,1.0,5,2,47.0,35.0,3,1,0,1,0
3886,11,6.0,2,0,0,12,14,5.0,2,2,90.0,85.0,4,0,1,0,1
3887,2,3.0,2,0,0,12,9,5.0,1,4,92.0,48.0,3,0,1,0,1
3888,4,7.0,0,1,0,10,16,2.0,2,0,75.0,22.0,3,1,0,1,0
3889,24,2.0,4,1,2,4,20,5.0,8,0,87.0,48.0,3,0,1,0,1
3890,22,4.0,2,1,1,4,28,2.0,4,4,66.0,87.0,3,1,0,1,0
3891,23,0.0,0,1,0,4,28,3.0,6,6,96.0,2.0,2,1,0,1,0
3892,4,4.0,2,1,0,8,15,1.0,7,2,56.0,93.0,4,1,0,1,0
3893,14,5.0,4,1,1,9,3,2.0,2,0,38.0,13.0,3,1,0,1,0
3894,1,3.0,5,1,0,4,30,1.0,0,0,69.0,44.0,3,1,0,1,0
3895,25,7.0,5,0,1,3,12,5.0,3,4,82.0,69.0,4,1,0,1,0
3896,19,6.0,2,0,1,12,3,2.0,4,0,75.0,66.0,3,0,1,0,1
3897,23,3.0,2,1,0,6,22,3.0,7,2,43.0,32.0,3,0,1,0,1
3898,23,6.0,5,1,2,8,1,5.0,2,0,63.0,13.0,3,0,1,0,1
3899,1,4.0,5,0,2,4,24,4.0,2,0,48.0,40.0,3,0,1,0,1
3900,2,7.0,5,0,2,6,17,6.0,1,0,48.0,94.0,3,1,0,1,0
3901,2,4.0,4,0,1,8,1,6.0,8,0,60.0,96.0,4,1,0,1,0
3902,21,4.0,0,1,1,4,13,1.0,1,6,34.0,18.0,0,1,0,1,0
3903,27,2.0,2,0,2,6,8,3.0,8,4,62.0,39.0,1,0,1,0,1
3904,12,3.0,0,0,1,12,16,2.0,7,2,86.0,81.0,3,1,0,1,0
3905,21,6.0,4,0,1,0,21,5.0,5,0,96.0,5.0,2,1,0,1,0
3906,28,7.0,2,0,2,6,7,5.0,8,4,69.0,5.0,1,0,1,0,1
3907,29,3.0,2,0,1,10,14,1.0,8,0,59.0,36.0,2,0,1,0,1
3908,1,4.0,0,0,2,12,18,3.0,2,0,60.0,87.0,3,1,0,1,0
3909,11,2.0,2,1,1,6,12,5.0,4,2,40.0,51.0,1,0,1,0,1
3910,8,4.0,4,1,0,9,7,2.0,7,0,70.0,51.0,3,0,1,0,1
3911,19,0.0,5,0,0,9,16,3.0,5,2,38.0,22.0,0,1,0,1,0
3912,7,0.0,0,0,1,8,8,1.0,5,0,52.0,7.0,1,1,0,1,0
3913,25,7.0,5,1,1,0,3,5.0,0,4,96.0,21.0,2,1,0,1,0
3914,19,3.0,5,1,0,8,9,1.0,1,6,95.0,58.0,4,0,1,0,1
3915,1,3.0,0,0,2,9,6,6.0,7,4,97.0,80.0,4,0,1,0,1
3916,8,4.0,2,1,1,9,12,5.0,2,6,58.0,63.0,2,1,0,1,0
3917,10,1.0,2,1,0,3,25,6.0,8,2,97.0,24.0,2,1,0,1,0
3918,21,4.0,5,1,0,10,21,5.0,2,2,99.0,44.0,3,1,0,1,0
3919,12,6.0,0,1,0,6,2,6.0,8,6,47.0,91.0,3,1,0,1,0
3920,25,3.0,2,1,0,6,28,6.0,4,0,53.0,55.0,2,0,1,0,1
3921,4,2.0,5,1,2,12,12,1.0,7,0,42.0,98.0,3,0,1,0,1
3922,12,1.0,0,1,2,6,5,6.0,4,4,92.0,15.0,2,1,0,1,0
3923,30,6.0,5,1,1,3,23,3.0,1,6,37.0,6.0,0,0,1,0,1
3924,19,2.0,5,0,1,12,30,3.0,4,2,67.0,6.0,1,1,0,1,0
3925,20,0.0,2,0,0,10,4,4.0,1,2,37.0,52.0,1,1,0,1,0
3926,1,2.0,5,1,2,9,15,3.0,1,6,90.0,55.0,4,1,0,1,0
3927,6,7.0,2,1,0,6,5,4.0,8,0,77.0,6.0,2,0,1,0,1
3928,25,7.0,0,1,2,0,20,2.0,3,4,56.0,93.0,3,1,0,1,0
3929,30,1.0,4,0,2,9,28,2.0,6,2,58.0,42.0,1,1,0,1,0
3930,17,1.0,4,0,2,8,17,3.0,8,0,52.0,95.0,4,1,0,1,0
3931,28,2.0,0,1,1,12,27,2.0,2,4,61.0,65.0,2,0,1,0,1
3932,18,5.0,5,1,0,0,27,4.0,6,4,60.0,12.0,1,0,1,0,1
3933,29,1.0,2,0,1,12,1,1.0,1,2,69.0,11.0,1,0,1,0,1
3934,14,0.0,0,0,2,12,23,2.0,1,0,82.0,54.0,3,1,0,1,0
3935,24,6.0,5,0,2,10,20,2.0,3,4,87.0,44.0,3,0,1,0,1
3936,16,7.0,0,1,1,12,27,5.0,2,2,95.0,52.0,3,0,1,0,1
3937,21,5.0,5,1,1,12,22,5.0,5,0,66.0,31.0,2,1,0,1,0
3938,23,7.0,2,0,2,0,17,3.0,2,4,51.0,91.0,4,0,1,0,1
3939,17,5.0,2,1,2,9,6,3.0,7,6,39.0,72.0,3,1,0,1,0
3940,3,6.0,0,0,0,12,20,6.0,3,2,36.0,93.0,3,0,1,0,1
3941,26,5.0,5,0,2,0,15,6.0,3,6,71.0,85.0,4,1,0,1,0
3942,19,0.0,5,1,1,12,25,2.0,8,4,49.0,44.0,1,1,0,1,0
3943,2,7.0,2,0,1,8,28,2.0,8,2,81.0,46.0,3,1,0,1,0
3944,19,5.0,5,1,0,3,19,1.0,5,0,37.0,69.0,3,0,1,0,1
3945,26,6.0,2,1,1,3,30,4.0,5,0,92.0,5.0,2,1,0,1,0
3946,14,6.0,4,0,1,0,11,5.0,1,4,43.0,65.0,2,1,0,1,0
3947,8,6.0,4,1,2,3,7,5.0,3,2,93.0,4.0,2,1,0,1,0
3948,20,1.0,0,1,2,4,23,4.0,5,0,85.0,1.0,2,0,1,0,1
3949,18,3.0,2,0,0,0,11,6.0,3,0,30.0,57.0,3,0,1,0,1
3950,6,1.0,0,1,2,0,15,4.0,8,2,75.0,45.0,2,0,1,0,1
3951,22,6.0,2,1,1,9,15,6.0,8,4,94.0,55.0,4,0,1,0,1
3952,12,2.0,4,0,0,12,21,3.0,5,2,100.0,94.0,5,0,1,0,1
3953,28,3.0,0,0,2,4,5,4.0,7,0,94.0,86.0,4,0,1,0,1
3954,22,0.0,5,0,0,12,17,2.0,1,6,83.0,71.0,5,1,0,1,0
3955,7,5.0,4,0,0,12,4,4.0,6,4,42.0,49.0,1,0,1,0,1
3956,13,4.0,2,1,0,6,12,6.0,0,2,56.0,74.0,3,1,0,1,0
3957,23,4.0,0,0,1,9,2,1.0,8,2,56.0,74.0,3,0,1,0,1
3958,25,5.0,0,1,0,8,15,6.0,5,6,58.0,18.0,3,1,0,1,0
3959,24,2.0,2,0,1,9,4,1.0,4,6,68.0,80.0,3,1,0,1,0
3960,21,1.0,4,1,1,3,2,6.0,4,2,80.0,8.0,2,0,1,0,1
3961,30,2.0,0,1,2,3,18,5.0,4,4,35.0,38.0,3,1,0,1,0
3962,30,0.0,0,1,2,9,4,3.0,8,4,96.0,83.0,5,1,0,1,0
3963,21,1.0,5,0,1,12,12,5.0,2,4,49.0,65.0,3,0,1,0,1
3964,21,5.0,2,1,2,12,10,2.0,8,2,66.0,7.0,1,0,1,0,1
3965,22,5.0,2,0,2,12,30,6.0,8,4,47.0,52.0,1,0,1,0,1
3966,8,6.0,5,0,0,10,9,3.0,1,0,73.0,13.0,1,1,0,1,0
3967,23,7.0,4,1,0,0,23,1.0,8,6,84.0,21.0,3,1,0,1,0
3968,14,3.0,0,0,2,8,9,1.0,4,0,88.0,33.0,3,0,1,0,1
3969,17,1.0,0,1,1,0,13,3.0,0,4,57.0,19.0,1,1,0,1,0
3970,28,7.0,2,0,2,4,21,4.0,3,4,34.0,71.0,2,0,1,0,1
3971,29,0.0,5,0,0,9,6,5.0,1,0,56.0,23.0,1,0,1,0,1
3972,23,4.0,4,0,1,4,23,2.0,0,4,49.0,55.0,3,1,0,1,0
3973,8,5.0,4,1,2,12,10,1.0,7,6,79.0,94.0,5,0,1,0,1
3974,19,5.0,0,0,0,8,2,2.0,6,2,39.0,39.0,3,1,0,1,0
3975,14,3.0,0,1,0,12,30,5.0,6,0,88.0,85.0,5,0,1,0,1
3976,28,1.0,2,1,2,6,5,6.0,4,2,72.0,15.0,2,1,0,1,0
3977,29,4.0,4,0,0,12,6,2.0,3,0,60.0,45.0,1,0,1,0,1
3978,26,4.0,4,1,0,12,12,5.0,7,2,70.0,3.0,3,1,0,1,0
3979,7,0.0,4,0,1,0,14,1.0,3,2,100.0,50.0,3,0,1,0,1
3980,11,4.0,2,0,1,4,25,4.0,1,4,76.0,86.0,4,0,1,0,1
3981,1,6.0,0,0,1,6,19,3.0,8,0,89.0,57.0,4,0,1,0,1
3982,24,6.0,5,0,0,9,21,4.0,0,0,89.0,99.0,5,1,0,1,0
3983,10,2.0,0,1,1,4,12,4.0,4,4,51.0,19.0,1,1,0,1,0
3984,3,4.0,2,1,0,6,12,5.0,1,2,85.0,21.0,2,1,0,1,0
3985,28,0.0,4,1,2,4,21,3.0,6,0,64.0,28.0,1,1,0,1,0
3986,21,7.0,2,0,2,4,14,5.0,6,6,78.0,49.0,2,0,1,0,1
3987,25,7.0,0,1,2,12,12,1.0,2,2,49.0,20.0,0,1,0,1,0
3988,4,0.0,0,0,2,8,24,5.0,0,2,31.0,4.0,0,1,0,1,0
3989,28,4.0,0,1,2,9,27,3.0,6,4,41.0,5.0,0,0,1,0,1
3990,20,6.0,4,0,1,0,27,4.0,4,2,56.0,80.0,3,0,1,0,1
3991,21,7.0,5,1,2,3,7,1.0,5,6,76.0,14.0,2,0,1,0,1
3992,29,3.0,2,1,2,12,23,2.0,8,4,71.0,87.0,4,0,1,0,1
3993,2,5.0,5,0,2,6,5,1.0,4,4,61.0,63.0,2,1,0,1,0
3994,24,3.0,2,1,2,9,10,2.0,5,0,61.0,3.0,1,0,1,0,1
3995,22,5.0,5,0,1,8,15,2.0,3,2,83.0,45.0,3,0,1,0,1
3996,7,3.0,5,1,2,4,20,5.0,6,0,98.0,50.0,3,0,1,0,1
3997,5,1.0,0,0,0,9,23,6.0,5,4,100.0,26.0,2,1,0,1,0
3998,7,1.0,5,0,1,8,12,1.0,2,4,40.0,47.0,1,1,0,1,0
3999,8,0.0,5,1,0,4,12,5.0,8,0,61.0,52.0,3,0,1,0,1
4000,2,4.0,5,0,1,12,20,1.0,4,4,41.0,26.0,0,0,1,0,1
4001,8,6.0,4,1,0,4,1,1.0,6,6,34.0,7.0,0,1,0,1,0
4002,21,1.0,5,0,1,3,23,1.0,2,6,30.0,42.0,1,0,1,0,1
4003,9,5.0,2,0,1,4,27,4.0,7,6,58.0,32.0,2,1,0,1,0
4004,12,4.0,4,1,0,12,26,3.0,7,0,76.0,19.0,1,1,0,1,0
4005,19,7.0,5,1,0,4,22,6.0,3,0,61.0,39.0,2,0,1,0,1
4006,3,5.0,2,0,1,12,24,1.0,3,0,55.0,22.0,1,1,0,1,0
4007,1,0.0,2,0,1,3,19,5.0,3,4,38.0,26.0,0,0,1,0,1
4008,7,6.0,5,1,1,4,19,3.0,0,4,58.0,1.0,3,1,0,1,0
4009,4,1.0,4,1,1,10,7,2.0,8,6,54.0,62.0,2,0,1,0,1
4010,15,1.0,4,1,2,3,11,5.0,0,2,92.0,58.0,4,0,1,0,1
4011,29,1.0,2,1,0,12,11,5.0,3,0,52.0,39.0,1,0,1,0,1
4012,21,5.0,5,0,0,12,26,2.0,8,0,47.0,92.0,3,1,0,1,0
4013,11,3.0,0,1,1,0,3,1.0,6,6,40.0,95.0,3,0,1,0,1
4014,1,2.0,0,0,2,12,29,4.0,5,2,51.0,82.0,3,0,1,0,1
4015,15,4.0,0,1,1,12,11,2.0,4,2,95.0,86.0,4,1,0,1,0
4016,21,0.0,5,0,0,4,2,1.0,7,4,57.0,68.0,3,0,1,0,1
4017,3,7.0,0,0,2,9,26,3.0,5,4,39.0,11.0,3,0,1,0,1
4018,27,7.0,2,1,0,8,4,6.0,2,6,98.0,35.0,3,1,0,1,0
4019,27,7.0,5,0,0,6,20,4.0,4,4,66.0,38.0,1,0,1,0,1
4020,4,1.0,2,0,0,0,2,4.0,0,0,41.0,37.0,1,0,1,0,1
4021,25,7.0,0,0,1,8,19,2.0,3,2,77.0,11.0,2,0,1,0,1
4022,8,6.0,5,0,2,4,19,6.0,0,2,82.0,59.0,4,1,0,1,0
4023,7,3.0,4,0,2,9,17,1.0,8,4,61.0,44.0,1,0,1,0,1
4024,15,5.0,0,0,2,3,13,5.0,3,0,56.0,34.0,2,0,1,0,1
4025,8,3.0,2,0,0,6,3,4.0,0,0,95.0,52.0,3,1,0,1,0
4026,28,3.0,2,1,1,0,20,5.0,4,2,40.0,66.0,2,1,0,1,0
4027,16,2.0,5,1,2,10,24,5.0,3,2,50.0,89.0,3,1,0,1,0
4028,28,0.0,5,0,0,8,3,1.0,2,0,100.0,69.0,4,0,1,0,1
4029,17,7.0,4,1,2,6,28,6.0,7,0,44.0,14.0,3,0,1,0,1
4030,1,2.0,0,1,2,10,30,2.0,1,6,44.0,86.0,2,1,0,1,0
4031,2,7.0,2,1,0,10,4,5.0,6,0,74.0,34.0,2,0,1,0,1
4032,12,0.0,5,1,1,9,17,5.0,6,2,80.0,40.0,3,1,0,1,0
4033,28,7.0,2,1,1,9,29,6.0,5,0,74.0,77.0,4,1,0,1,0
4034,9,0.0,2,0,2,10,22,5.0,8,6,90.0,44.0,3,1,0,1,0
4035,17,4.0,2,1,2,8,24,6.0,8,6,53.0,69.0,2,0,1,0,1
4036,13,2.0,4,1,0,4,19,2.0,8,0,67.0,44.0,3,0,1,0,1
4037,4,4.0,5,1,1,0,15,1.0,7,4,36.0,19.0,0,1,0,1,0
4038,11,7.0,5,0,1,12,30,4.0,8,6,51.0,65.0,2,0,1,0,1
4039,13,3.0,5,0,0,0,17,2.0,1,4,94.0,40.0,3,0,1,0,1
4040,5,0.0,0,1,1,0,24,1.0,8,6,42.0,99.0,3,0,1,0,1
4041,27,6.0,0,0,1,6,15,6.0,6,0,40.0,78.0,3,1,0,1,0
4042,10,6.0,2,0,1,3,8,4.0,7,2,67.0,59.0,3,1,0,1,0
4043,19,2.0,4,1,2,6,11,5.0,1,4,53.0,11.0,1,0,1,0,1
4044,19,5.0,5,0,0,12,12,6.0,3,4,72.0,37.0,2,0,1,0,1
4045,22,1.0,2,1,2,3,8,3.0,6,0,49.0,23.0,0,1,0,1,0
4046,18,1.0,4,1,1,12,29,6.0,7,2,73.0,99.0,4,1,0,1,0
4047,4,2.0,2,0,2,12,29,2.0,0,2,59.0,73.0,3,1,0,1,0
4048,16,2.0,0,1,1,0,8,4.0,7,0,77.0,16.0,2,1,0,1,0
4049,6,1.0,4,1,1,6,11,2.0,6,6,98.0,82.0,4,0,1,0,1
4050,8,1.0,4,1,2,12,19,4.0,0,4,77.0,68.0,3,0,1,0,1
4051,2,3.0,5,1,1,3,20,1.0,4,0,54.0,81.0,3,1,0,1,0
4052,7,2.0,2,1,2,10,13,3.0,3,4,95.0,31.0,3,0,1,0,1
4053,20,7.0,5,0,0,10,15,5.0,8,4,60.0,5.0,1,0,1,0,1
4054,17,1.0,0,1,2,9,22,4.0,1,0,71.0,71.0,3,0,1,0,1
4055,25,7.0,0,1,2,6,23,2.0,7,2,66.0,57.0,2,0,1,0,1
4056,16,7.0,2,1,1,4,17,1.0,0,4,35.0,14.0,0,0,1,0,1
4057,18,6.0,4,0,0,12,11,4.0,0,6,57.0,35.0,1,0,1,0,1
4058,25,0.0,0,1,0,0,14,3.0,0,4,56.0,55.0,3,0,1,0,1
4059,16,1.0,0,1,0,3,6,4.0,8,2,80.0,62.0,4,0,1,0,1
4060,5,6.0,4,0,2,0,12,3.0,7,6,35.0,62.0,2,1,0,1,0
4061,23,5.0,5,0,2,6,26,5.0,1,2,91.0,52.0,3,1,0,1,0
4062,4,0.0,2,0,2,6,28,5.0,1,2,78.0,83.0,4,1,0,1,0
4063,18,6.0,2,1,1,4,7,4.0,6,2,47.0,23.0,0,1,0,1,0
4064,24,1.0,0,1,0,9,26,4.0,3,0,54.0,57.0,2,0,1,0,1
4065,9,0.0,0,0,0,8,17,2.0,6,4,78.0,48.0,3,0,1,0,1
4066,4,0.0,4,1,0,12,12,4.0,8,0,49.0,56.0,2,1,0,1,0
4067,26,3.0,5,1,1,10,8,6.0,7,2,48.0,53.0,3,1,0,1,0
4068,29,3.0,0,0,2,9,19,1.0,8,0,82.0,24.0,2,0,1,0,1
4069,8,3.0,4,0,1,10,2,3.0,8,4,83.0,23.0,2,0,1,0,1
4070,6,7.0,4,1,1,4,16,2.0,6,2,79.0,72.0,4,1,0,1,0
4071,20,6.0,5,0,1,6,1,3.0,0,2,58.0,58.0,2,1,0,1,0
4072,8,0.0,5,1,2,3,19,1.0,4,4,48.0,37.0,1,1,0,1,0
4073,24,3.0,0,0,2,9,25,4.0,5,0,52.0,65.0,2,1,0,1,0
4074,12,3.0,4,1,1,9,11,2.0,4,6,83.0,17.0,3,1,0,1,0
4075,8,5.0,4,0,1,4,24,3.0,8,0,50.0,29.0,1,1,0,1,0
4076,11,5.0,5,1,1,10,8,6.0,2,2,75.0,73.0,4,1,0,1,0
4077,9,0.0,2,1,2,9,21,1.0,8,4,77.0,2.0,1,1,0,1,0
4078,17,3.0,0,1,1,3,18,1.0,4,4,37.0,55.0,2,0,1,0,1
4079,30,1.0,0,0,1,12,20,1.0,2,6,73.0,78.0,3,0,1,0,1
4080,7,3.0,5,0,1,9,10,3.0,2,6,63.0,68.0,3,0,1,0,1
4081,4,0.0,4,0,0,0,26,3.0,4,4,59.0,68.0,3,0,1,0,1
4082,25,2.0,4,0,2,3,19,2.0,0,4,51.0,83.0,3,0,1,0,1
4083,30,2.0,5,1,2,10,9,1.0,5,6,91.0,49.0,3,1,0,1,0
4084,16,5.0,2,0,1,6,23,5.0,1,6,38.0,35.0,1,1,0,1,0
4085,27,5.0,4,0,0,9,21,2.0,5,0,70.0,81.0,3,1,0,1,0
4086,13,7.0,0,0,1,10,30,6.0,5,6,34.0,5.0,0,1,0,1,0
4087,10,1.0,5,1,2,6,9,6.0,4,6,96.0,54.0,3,1,0,1,0
4088,13,4.0,2,1,2,4,28,6.0,8,0,36.0,62.0,2,0,1,0,1
4089,28,7.0,5,0,2,8,15,3.0,1,6,53.0,14.0,1,1,0,1,0
4090,30,5.0,0,1,1,9,21,5.0,4,0,70.0,38.0,3,1,0,1,0
4091,3,1.0,2,0,0,6,6,6.0,2,4,70.0,24.0,2,1,0,1,0
4092,8,3.0,2,0,2,6,1,4.0,4,6,67.0,80.0,3,1,0,1,0
4093,7,7.0,2,0,0,12,15,2.0,8,4,37.0,21.0,0,0,1,0,1
4094,25,2.0,0,1,1,4,18,1.0,3,2,44.0,83.0,2,0,1,0,1
4095,4,4.0,0,0,1,3,23,5.0,3,6,48.0,66.0,3,1,0,1,0
4096,13,6.0,0,0,1,6,11,5.0,0,2,51.0,99.0,4,0,1,0,1
4097,23,1.0,2,1,1,12,15,4.0,2,0,81.0,60.0,4,1,0,1,0
4098,24,2.0,5,0,1,6,9,4.0,6,4,69.0,12.0,1,1,0,1,0
4099,6,5.0,0,1,0,9,22,3.0,2,6,47.0,49.0,1,0,1,0,1
4100,22,6.0,0,0,0,12,5,2.0,7,0,40.0,25.0,0,0,1,0,1
4101,9,4.0,2,0,2,8,28,1.0,1,6,92.0,63.0,4,0,1,0,1
4102,1,1.0,2,1,0,10,3,4.0,1,6,89.0,20.0,3,1,0,1,0
4103,25,4.0,4,0,0,3,20,6.0,0,2,42.0,27.0,0,1,0,1,0
4104,25,7.0,5,0,2,12,11,1.0,1,6,87.0,4.0,3,1,0,1,0
4105,7,7.0,5,1,2,8,20,3.0,5,2,30.0,8.0,0,0,1,0,1
4106,16,4.0,2,1,1,3,18,1.0,2,2,63.0,69.0,2,0,1,0,1
4107,10,2.0,2,0,2,3,6,5.0,6,2,57.0,10.0,3,1,0,1,0
4108,16,5.0,2,0,1,0,9,3.0,3,2,73.0,68.0,3,0,1,0,1
4109,15,4.0,4,0,0,8,17,1.0,7,2,37.0,41.0,1,1,0,1,0
4110,22,4.0,2,1,2,10,27,4.0,8,0,94.0,68.0,3,1,0,1,0
4111,25,3.0,2,1,1,3,23,6.0,3,6,57.0,22.0,1,1,0,1,0
4112,24,0.0,0,1,0,0,8,1.0,1,6,49.0,14.0,3,1,0,1,0
4113,23,3.0,0,1,0,3,12,5.0,6,4,45.0,79.0,2,0,1,0,1
4114,3,5.0,4,1,2,8,13,5.0,1,2,88.0,95.0,5,0,1,0,1
4115,23,0.0,0,1,1,0,19,4.0,2,4,41.0,43.0,1,1,0,1,0
4116,23,6.0,0,0,2,9,8,3.0,3,2,100.0,13.0,2,0,1,0,1
4117,13,4.0,2,0,1,4,8,2.0,4,0,39.0,22.0,0,0,1,0,1
